_id,DISTRICT,DATE,COVID_COUNT,COVID_DEATHS,COVID_TEST,POSITIVITY_RATE_ALL_TESTS,COVID_COUNT_BY_SPECIMEN_COLLECTION_DATE
4669,4,04/13/21,102,1,297,4.55829,102
4670,4,04/14/21,79,0,294,3.720074,79
4671,4,04/15/21,82,0,281,4.574565,82
4672,4,04/16/21,80,1,225,4.575786,80
4673,4,04/17/21,32,2,94,6.075534,32
4674,4,04/18/21,39,0,108,8.245614,39
4675,4,04/19/21,92,3,382,3.209601,92
4676,4,04/20/21,64,1,333,2.759622,64
4677,4,04/21/21,61,1,242,2.930403,61
4678,4,04/22/21,46,0,230,2.878074,46
4679,4,04/23/21,52,0,223,2.845927,52
4680,4,04/24/21,12,0,97,3.636364,12
4681,4,04/25/21,19,0,94,5.56962,20
4682,4,04/26/21,87,0,356,3.614458,86
4683,4,04/27/21,56,1,269,3.404255,56
4684,4,04/28/21,55,0,230,4.078212,57
4685,4,04/29/21,43,0,256,3.774981,41
4686,4,04/30/21,48,1,223,4.194858,48
4687,4,05/01/21,26,0,108,5.679513,26
4688,4,05/02/21,33,0,100,11.479592,33
4689,4,05/03/21,55,1,318,2.545455,55
4690,4,05/04/21,42,0,238,3.289474,42
4691,4,05/05/21,37,1,238,2.885246,37
4692,4,05/06/21,35,0,209,2.86533,35
4693,4,05/07/21,25,0,236,2.412451,25
4694,4,05/08/21,19,0,101,4.291845,19
4695,4,05/09/21,18,1,86,4.291845,18
4696,4,05/10/21,37,1,295,2.53304,37
4697,4,05/11/21,28,0,251,2.687296,28
4698,4,05/12/21,40,1,222,4.329897,40
4699,4,05/13/21,42,1,228,4.887218,42
4700,4,05/14/21,34,2,194,3.846154,34
4701,4,05/15/21,27,0,125,7.774799,27
4702,4,05/16/21,26,1,119,6.094808,26
4703,4,05/17/21,56,0,281,4.532775,56
4704,4,05/18/21,50,0,249,5.080214,50
4705,4,05/19/21,37,0,208,5.125149,37
4706,4,05/20/21,31,0,167,5.159166,31
4707,4,05/21/21,48,1,215,6.621773,48
4708,4,05/22/21,28,1,98,9.863946,28
4709,4,05/23/21,11,0,80,7.258065,11
4710,4,05/24/21,52,0,236,4.761905,52
4711,4,05/25/21,38,1,162,5.424528,38
4712,4,05/26/21,30,0,160,5.72337,30
4713,4,05/27/21,24,0,156,4.483696,24
4714,4,05/28/21,30,0,161,5.291723,30
4715,4,05/29/21,10,2,90,4.104478,10
4716,4,05/30/21,14,2,57,6.640625,14
4717,4,05/31/21,10,2,45,3.313253,10
4718,4,06/01/21,45,0,244,3.88563,45
4719,4,06/02/21,33,0,150,4.661017,33
4720,4,06/03/21,32,0,143,3.470032,32
4721,4,06/04/21,32,0,154,4.516129,32
4722,4,06/05/21,22,0,76,8.906883,22
4723,4,06/06/21,16,0,64,8.040201,16
4724,4,06/07/21,42,0,179,4.939516,42
4725,4,06/08/21,24,0,156,3.410641,24
4726,4,06/09/21,36,0,182,4.161712,36
4727,4,06/10/21,27,0,143,4.516939,27
4728,4,06/11/21,19,0,112,3.23488,19
4729,4,06/12/21,22,1,70,9.795918,22
4730,4,06/13/21,11,1,57,6.965174,11
4731,4,06/14/21,32,0,200,2.752294,32
4732,4,06/15/21,31,1,125,6.259781,31
4733,4,06/16/21,17,0,112,3.154574,17
4734,4,06/17/21,24,0,133,3.971631,24
4735,4,06/18/21,24,0,122,4.672897,24
4736,4,06/19/21,13,1,63,5.529954,13
4737,4,06/20/21,15,1,56,8.379888,15
4738,4,06/21/21,46,0,196,4.461688,46
4739,4,06/22/21,21,0,138,3.394625,21
4740,4,06/23/21,22,0,148,4.255319,22
4741,4,06/24/21,20,0,182,2.787456,20
4742,4,06/25/21,25,0,165,4.205607,25
4743,4,06/26/21,11,3,63,5.140187,11
4744,4,06/27/21,12,0,53,6.701031,12
4745,4,06/28/21,42,0,220,4.277567,42
4746,4,06/29/21,22,0,140,4.199067,22
4747,4,06/30/21,27,2,111,5.271829,27
4748,4,07/01/21,37,2,130,4.444444,37
4749,4,07/02/21,16,0,109,3.781513,16
4750,4,07/03/21,14,0,91,5.701754,14
4751,4,07/04/21,9,0,42,8.181818,9
4752,4,07/05/21,19,0,168,3.460838,19
4753,4,07/06/21,37,0,199,5.420054,37
4754,4,07/07/21,37,0,260,6.300485,37
4755,4,07/08/21,31,1,442,5.263158,31
4756,4,07/09/21,34,0,295,6.065319,34
4757,4,07/10/21,13,1,86,5.2,13
4758,4,07/11/21,16,0,58,9.459459,16
4759,4,07/12/21,57,0,187,6.737968,57
4760,4,07/13/21,44,0,142,7.228916,44
4761,4,07/14/21,32,0,154,5.006954,32
4762,4,07/15/21,30,0,133,4.956268,30
4763,4,07/16/21,48,1,138,7.526882,48
4764,4,07/17/21,16,0,84,6.072874,16
4765,4,07/18/21,28,0,65,12.552301,28
4766,4,07/19/21,63,0,179,6.956522,63
4767,4,07/20/21,51,0,148,7.124682,51
4768,4,07/21/21,75,0,174,9.247842,75
4769,4,07/22/21,58,0,196,7.093822,58
4770,4,07/23/21,57,0,158,8.344549,57
4771,4,07/24/21,25,0,103,7.349081,25
4772,4,07/25/21,62,0,97,15.482234,62
4773,4,07/26/21,89,0,239,7.843137,89
4774,4,07/27/21,89,0,228,8.447099,89
4775,4,07/28/21,112,1,235,10.232945,112
4776,4,07/29/21,79,0,252,8.067376,79
4777,4,07/30/21,76,1,253,6.20155,76
4778,4,07/31/21,58,0,131,12.552301,58
4779,4,08/01/21,73,1,151,15.019763,73
4780,4,08/02/21,135,3,271,9.699625,135
4781,4,08/03/21,133,0,290,9.052758,133
4782,4,08/04/21,112,0,318,9.399076,112
4783,4,08/05/21,124,1,293,6.931145,124
4784,4,08/06/21,124,4,363,9.672831,124
4785,4,08/07/21,73,0,164,11.420205,73
4786,4,08/08/21,67,2,151,14.115308,67
4787,4,08/09/21,173,1,421,8.784648,173
4788,4,08/10/21,149,0,432,8.219178,149
4789,4,08/11/21,152,2,404,10.53878,152
4790,4,08/12/21,183,1,426,9.981851,183
4791,4,08/13/21,110,0,383,9.514687,110
4792,4,08/14/21,84,0,183,14.329738,84
4793,4,08/15/21,71,2,214,9.937107,71
4794,4,08/16/21,208,0,641,8.292683,208
4795,4,08/17/21,190,0,518,9.842154,190
4796,4,08/18/21,167,2,591,8.982585,167
4797,4,08/19/21,218,0,659,8.548968,218
4798,4,08/20/21,165,0,648,8.41479,165
4799,4,08/21/21,112,2,330,12.474012,112
4800,4,08/22/21,87,2,220,12.677878,87
4801,4,08/23/21,260,0,886,6.789702,260
4802,4,08/24/21,238,0,874,6.965699,238
4803,4,08/25/21,268,0,784,9.222157,268
4804,4,08/26/21,281,2,769,8.023139,281
4805,4,08/27/21,243,3,806,7.341374,243
4806,4,08/28/21,134,2,322,13.089005,134
4807,4,08/29/21,98,0,262,10.473313,98
4808,4,08/30/21,283,3,799,7.294697,283
4809,4,08/31/21,320,1,792,8.243052,320
4810,4,09/01/21,261,3,637,9.42029,261
4811,4,09/02/21,230,1,596,7.443654,230
4812,4,09/03/21,197,0,558,7.219759,197
4813,4,09/04/21,97,2,293,8.809524,97
4814,4,09/05/21,83,1,236,10.559006,83
4815,4,09/06/21,61,1,152,5.437352,61
4816,4,09/07/21,351,2,751,8.71611,351
4817,4,09/08/21,328,1,661,9.383237,328
4818,4,09/09/21,242,0,551,7.336011,243
4819,4,09/10/21,210,3,547,5.949008,209
4820,4,09/11/21,116,3,238,10.813076,116
4821,4,09/12/21,93,4,222,9.180036,93
4822,4,09/13/21,244,1,577,7.670773,244
4823,4,09/14/21,199,1,503,6.357728,199
4824,4,09/15/21,160,3,450,6.746032,160
4825,4,09/16/21,170,0,471,6.098742,170
4826,4,09/17/21,163,3,451,5.834122,163
4827,4,09/18/21,81,0,210,9.728033,81
4828,4,09/19/21,79,3,178,10.574713,79
4829,4,09/20/21,219,2,496,7.752423,219
4830,4,09/21/21,147,5,440,6.620477,147
4831,4,09/22/21,137,1,398,6.898127,137
4832,4,09/23/21,148,2,400,6.90597,148
4833,4,09/24/21,93,3,328,4.972875,93
4834,4,09/25/21,56,2,179,9.752547,56
4835,4,09/26/21,39,0,130,7.538462,39
4836,4,09/27/21,150,0,404,6.527415,150
4837,4,09/28/21,145,0,306,6.815021,145
4838,4,09/29/21,91,0,286,5.689748,91
4839,4,09/30/21,113,0,318,5.887446,113
4840,4,10/01/21,123,0,323,7.029703,123
4841,4,10/02/21,55,1,155,10.081301,55
4842,4,10/03/21,54,2,128,8.149171,54
4843,4,10/04/21,164,1,380,7.054409,164
4844,4,10/05/21,142,1,318,7.763023,142
4845,4,10/06/21,125,3,356,6.344277,125
4846,4,10/07/21,129,2,365,5.834018,129
4847,4,10/08/21,124,1,312,6.438166,124
4848,4,10/09/21,55,1,143,9.302326,55
4849,4,10/10/21,65,3,130,12.289562,65
4850,4,10/11/21,129,3,340,6.681716,129
4851,4,10/12/21,147,1,342,8.632708,147
4852,4,10/13/21,113,1,288,6.456456,113
4853,4,10/14/21,115,2,289,4.682041,115
4854,4,10/15/21,93,1,267,4.075691,93
4855,4,10/16/21,58,1,143,6.875632,58
4856,4,10/17/21,52,3,104,7.283237,52
4857,4,10/18/21,125,3,287,5.351044,125
4858,4,10/19/21,108,3,256,5.701965,108
4859,4,10/20/21,97,0,260,5.362183,97
4860,4,10/21/21,98,2,286,3.76506,98
4861,4,10/22/21,79,3,269,3.800083,79
4862,4,10/23/21,45,1,135,8.390646,45
4863,4,10/24/21,49,0,108,5.844156,49
4864,4,10/25/21,147,0,320,5.982906,147
4865,4,10/26/21,120,2,281,6.092533,120
4866,4,10/27/21,114,2,305,6.29478,114
4867,4,10/28/21,110,3,286,4.90279,110
4868,4,10/29/21,100,1,281,4.582441,100
4869,4,10/30/21,69,0,154,10.052219,69
4870,4,10/31/21,61,0,122,7.958922,61
4871,4,11/01/21,145,2,380,5.799257,145
4872,4,11/02/21,118,0,306,6.015399,118
4873,4,11/03/21,105,0,344,5.192397,105
4874,4,11/04/21,120,0,318,5.108128,120
4875,4,11/05/21,103,1,311,4.097744,103
4876,4,11/06/21,67,2,150,7.171717,67
4877,4,11/07/21,72,1,140,8.709339,72
4878,4,11/08/21,202,3,442,7.941176,202
4879,4,11/09/21,183,1,368,8.4012,183
4880,4,11/10/21,151,3,335,6.882591,151
4881,4,11/11/21,160,5,367,6.294201,160
4882,4,11/12/21,180,2,336,6.714032,180
4883,4,11/13/21,92,0,163,9.197475,92
4884,4,11/14/21,73,1,155,7.002801,73
4885,4,11/15/21,240,2,456,7.706256,240
4886,4,11/16/21,225,1,392,8.766486,225
4887,4,11/17/21,203,1,417,7.331166,203
4888,4,11/18/21,227,0,398,7.46311,227
4889,4,11/19/21,221,3,415,8.309272,221
4890,4,11/20/21,92,2,176,9.622302,92
4891,4,11/21/21,85,2,145,8.645276,85
4892,4,11/22/21,281,3,403,9.548059,281
4893,4,11/23/21,276,1,392,13.104049,276
4894,4,11/24/21,207,1,323,12.109795,207
4895,4,11/25/21,27,2,51,7.932011,27
4896,4,11/26/21,161,0,293,10.743285,161
4897,4,11/27/21,139,4,208,19.946452,139
4898,4,11/28/21,142,2,190,17.305586,142
4899,4,11/29/21,461,2,563,13.859155,461
4900,4,11/30/21,405,1,509,17.282989,405
4901,4,12/01/21,394,1,529,11.909533,394
4902,4,12/02/21,377,0,524,9.807189,377
4903,4,12/03/21,333,4,498,10.178472,333
4904,4,12/04/21,162,1,217,12.210983,163
4905,4,12/05/21,150,2,195,12.371134,149
4906,4,12/06/21,418,5,574,12.259289,418
4907,4,12/07/21,368,3,532,12.446352,368
4908,4,12/08/21,387,5,540,12.469212,387
4909,4,12/09/21,339,4,491,10.239828,339
4910,4,12/10/21,306,1,497,10.652809,306
4911,4,12/11/21,123,3,233,10.660302,123
4912,4,12/12/21,129,4,173,11.957412,129
4913,4,12/13/21,393,0,681,11.823056,393
4914,4,12/14/21,376,8,565,15.843465,376
4915,4,12/15/21,325,4,598,12.652768,325
4916,4,12/16/21,351,4,652,10.828386,351
4917,4,12/17/21,271,2,568,10.260014,271
4918,4,12/18/21,130,2,266,12.055016,130
4919,4,12/19/21,118,3,208,13.449692,118
4920,4,12/20/21,338,4,587,11.826625,338
4921,4,12/21/21,324,5,502,13.926941,324
4922,4,12/22/21,293,3,475,14.693535,293
4923,4,12/23/21,307,2,456,12.592319,307
4924,4,12/24/21,131,7,196,14.138287,131
4925,4,12/25/21,64,3,48,19.847328,64
4926,4,12/26/21,192,6,182,20.942982,192
4927,4,12/27/21,572,4,530,20.095847,572
4928,4,12/28/21,585,4,583,22.267206,585
4929,4,12/29/21,649,3,570,25.886525,649
4930,4,12/30/21,506,3,499,21.066176,506
4931,4,12/31/21,245,1,214,21.232306,245
4932,4,01/01/22,162,3,126,22.416534,162
4933,4,01/02/22,246,2,156,27.611044,246
4934,4,01/03/22,804,3,608,24.107143,804
4935,4,01/04/22,990,8,679,30.74371,990
4936,4,01/05/22,1036,5,742,31.476244,1036
4937,4,01/06/22,985,6,725,25.442043,985
4938,4,01/07/22,818,2,565,28.659476,818
4939,4,01/08/22,509,2,355,34.232614,509
4940,4,01/09/22,419,0,242,33.030726,419
4941,4,01/10/22,1286,5,803,28.538057,1286
4942,4,01/11/22,1173,2,706,31.726014,1173
4943,4,01/12/22,1295,3,828,29.811477,1295
4944,4,01/13/22,1213,2,782,25.106069,1213
4945,4,01/14/22,1063,3,640,28.067343,1063
4946,4,01/15/22,441,3,299,31.899642,441
4947,4,01/16/22,353,5,225,30.685131,353
4948,4,01/17/22,965,2,630,26.575533,965
4949,4,01/18/22,1172,6,601,32.78402,1172
4950,4,01/19/22,1183,9,593,34.848485,1183
4951,4,01/20/22,1139,5,591,28.272827,1139
4952,4,01/21/22,977,3,564,28.71134,977
4953,4,01/22/22,325,1,174,32.084309,325
4954,4,01/23/22,262,5,199,32.167235,262
4955,4,01/24/22,867,5,559,25.232752,867
4956,4,01/25/22,757,2,485,28.716969,757
4957,4,01/26/22,592,2,436,27.884615,592
4958,4,01/27/22,538,2,420,20.643087,538
4959,4,01/28/22,461,4,387,23.714407,461
4960,4,01/29/22,219,6,202,27.281649,219
4961,4,01/30/22,203,3,132,33.102653,203
4962,4,01/31/22,492,1,319,20.188109,492
4963,4,02/01/22,366,5,268,21.325648,366
4964,4,02/02/22,115,0,117,18.644068,115
4965,4,02/03/22,41,1,75,5.729167,41
4966,4,02/04/22,94,5,145,13.251534,94
4967,4,02/05/22,107,3,105,19.316239,107
4968,4,02/06/22,104,0,86,23.010381,104
4969,4,02/07/22,268,2,286,13.49239,268
4970,4,02/08/22,186,1,192,13.73057,186
4971,4,02/09/22,146,0,189,12.037708,147
4972,4,02/10/22,137,3,191,8.290946,136
4973,4,02/11/22,111,3,167,9.348442,111
4974,4,02/12/22,48,3,84,10.447761,48
4975,4,02/13/22,46,6,73,13.899614,46
4976,4,02/14/22,102,4,176,6.696878,102
4977,4,02/15/22,90,3,161,7.968413,90
4978,4,02/16/22,101,3,144,10.361068,101
4979,4,02/17/22,66,3,162,4.660767,66
4980,4,02/18/22,67,3,134,6.858924,67
4981,4,02/19/22,32,0,69,5.93692,32
4982,4,02/20/22,38,1,56,13.122172,38
4983,4,02/21/22,52,1,162,4.288939,52
4984,4,02/22/22,61,2,126,6.948357,61
4985,4,02/23/22,50,0,107,5.816555,50
4986,4,02/24/22,43,1,128,4.368932,43
4987,4,02/25/22,45,2,136,4.626335,45
4988,4,02/26/22,23,6,65,5.532787,23
4989,4,02/27/22,19,0,48,5.109489,19
4990,4,02/28/22,37,3,155,3.568596,37
4991,4,03/01/22,21,1,117,1.959038,21
4992,4,03/02/22,25,2,133,2.429907,25
4993,4,03/03/22,43,2,137,3.435673,43
4994,4,03/04/22,32,1,131,4.118616,32
4995,4,03/05/22,11,0,64,2.954545,11
4996,4,03/06/22,13,1,61,3.740648,13
4997,4,03/07/22,31,2,171,3.127443,31
4998,4,03/08/22,30,4,125,3.133393,30
4999,4,03/09/22,30,1,140,2.967848,30
5000,4,03/10/22,16,1,148,1.204013,16
5001,4,03/11/22,16,0,147,1.493652,16
5002,4,03/12/22,8,1,89,1.359223,8
5003,4,03/13/22,14,2,68,3.100775,14
5004,4,03/14/22,24,0,145,2.886406,24
5005,4,03/15/22,23,0,155,2.850356,23
5006,4,03/16/22,21,1,136,2.604757,21
5007,4,03/17/22,12,1,131,2.071346,12
5008,4,03/18/22,14,0,113,1.897019,14
5009,4,03/19/22,8,0,86,2.915452,8
5010,4,03/20/22,7,2,53,1.754386,7
5011,4,03/21/22,22,1,112,3.448276,22
5012,4,03/22/22,21,0,81,3.418803,21
5013,4,03/23/22,15,0,85,2.637615,15
5014,4,03/24/22,21,1,82,2.93809,21
5015,4,03/25/22,16,1,94,2.388708,16
5016,4,03/26/22,17,0,55,6.860158,17
5017,4,03/27/22,14,0,48,4.785894,14
5018,4,03/28/22,21,1,101,4.136253,21
5019,4,03/29/22,17,0,80,3.841388,17
5020,4,03/30/22,24,1,81,NULL,24
5021,4,03/31/22,17,0,69,NULL,17
5022,4,04/01/22,26,0,65,NULL,26
5023,4,04/02/22,12,1,43,NULL,12
5024,4,04/03/22,9,0,43,NULL,9
5025,4,04/04/22,28,0,56,NULL,28
5026,4,04/05/22,18,1,74,NULL,18
5027,4,04/06/22,28,0,42,NULL,28
5028,4,04/07/22,23,0,98,NULL,23
5029,4,04/08/22,20,0,46,NULL,20
5030,4,04/09/22,11,0,29,NULL,11
5031,4,04/10/22,18,0,35,NULL,18
5032,4,04/11/22,24,0,91,NULL,24
5033,4,04/12/22,45,1,61,NULL,45
5034,4,04/13/22,37,0,59,NULL,37
5035,4,04/14/22,39,0,69,NULL,39
5036,4,04/15/22,31,0,66,NULL,31
5037,4,04/16/22,20,0,26,NULL,20
5038,4,04/17/22,30,0,25,NULL,30
5039,4,04/18/22,57,0,64,NULL,57
5040,4,04/19/22,55,0,61,NULL,55
5041,4,04/20/22,71,0,81,NULL,71
5042,4,04/21/22,75,2,86,NULL,75
5043,4,04/22/22,61,1,62,NULL,61
5044,4,04/23/22,42,0,46,NULL,42
5045,4,04/24/22,49,0,47,NULL,49
5046,4,04/25/22,95,2,107,NULL,95
5047,4,04/26/22,91,0,90,NULL,91
5048,4,04/27/22,92,1,74,NULL,92
5049,4,04/28/22,71,0,61,NULL,71
5050,4,04/29/22,71,0,73,NULL,71
5051,4,04/30/22,50,1,45,NULL,50
5052,4,05/01/22,41,0,48,NULL,41
5053,4,05/02/22,102,1,98,NULL,102
5054,4,05/03/22,88,0,94,NULL,88
5055,4,05/04/22,88,0,116,NULL,88
5056,4,05/05/22,100,0,98,NULL,100
5057,4,05/06/22,72,0,127,NULL,72
5058,4,05/07/22,53,0,69,NULL,53
5059,4,05/08/22,57,1,69,NULL,57
5060,4,05/09/22,102,1,115,NULL,102
5061,4,05/10/22,79,0,125,NULL,79
5062,4,05/11/22,94,1,91,NULL,94
5063,4,05/12/22,98,0,80,NULL,98
5064,4,05/13/22,68,0,94,NULL,68
5065,4,05/14/22,39,0,51,NULL,39
5066,4,05/15/22,38,1,49,NULL,38
5067,4,05/16/22,93,0,105,NULL,93
5068,4,05/17/22,93,0,85,NULL,93
5069,4,05/18/22,79,0,83,NULL,80
5070,4,05/19/22,83,0,84,NULL,82
5071,4,05/20/22,86,1,88,NULL,86
5072,4,05/21/22,57,0,59,NULL,57
5073,4,05/22/22,47,0,46,NULL,47
5074,4,05/23/22,101,1,79,NULL,101
5075,4,05/24/22,67,2,70,NULL,67
5076,4,05/25/22,87,0,69,NULL,87
5077,4,05/26/22,92,0,70,NULL,92
5078,4,05/27/22,70,1,71,NULL,70
5079,4,05/28/22,72,0,53,NULL,72
5080,4,05/29/22,64,0,53,NULL,64
5081,4,05/30/22,40,0,47,NULL,40
5082,4,05/31/22,122,0,112,NULL,122
5083,4,06/01/22,118,1,84,NULL,118
5084,4,06/02/22,90,1,87,NULL,90
5085,4,06/03/22,82,1,55,NULL,82
5086,4,06/04/22,53,1,45,NULL,53
5087,4,06/05/22,47,0,43,NULL,47
5088,4,06/06/22,86,1,85,NULL,86
5089,4,06/07/22,74,1,56,NULL,74
5090,4,06/08/22,70,1,70,NULL,70
5091,4,06/09/22,63,1,91,NULL,63
5092,4,06/10/22,75,0,73,NULL,75
5093,4,06/11/22,39,2,30,NULL,39
5094,4,06/12/22,42,0,23,NULL,42
5095,4,06/13/22,96,1,87,NULL,96
5096,4,06/14/22,67,0,59,NULL,67
5097,4,06/15/22,70,0,77,NULL,70
5098,4,06/16/22,58,2,49,NULL,58
5099,4,06/17/22,45,0,63,NULL,45
5100,4,06/18/22,27,0,34,NULL,27
5101,4,06/19/22,40,0,40,NULL,40
5102,4,06/20/22,70,1,59,NULL,70
5103,4,06/21/22,72,1,76,NULL,72
5104,4,06/22/22,68,0,63,NULL,68
5105,4,06/23/22,74,0,67,NULL,74
5106,4,06/24/22,75,0,63,NULL,75
5107,4,06/25/22,40,2,33,NULL,40
5108,4,06/26/22,57,0,47,NULL,57
5109,4,06/27/22,117,1,58,NULL,119
5110,4,06/28/22,88,0,70,NULL,86
5111,4,06/29/22,108,1,88,NULL,108
5112,4,06/30/22,84,0,94,NULL,84
5113,4,07/01/22,81,0,67,NULL,81
5114,4,07/02/22,52,0,51,NULL,52
5115,4,07/03/22,59,0,39,NULL,59
5116,4,07/04/22,43,0,22,NULL,43
5117,4,07/05/22,130,0,90,NULL,130
5118,4,07/06/22,108,1,74,NULL,108
5119,4,07/07/22,118,1,97,NULL,118
5120,4,07/08/22,136,0,105,NULL,136
5121,4,07/09/22,75,1,37,NULL,75
5122,4,07/10/22,61,0,49,NULL,61
5123,4,07/11/22,140,0,79,NULL,140
5124,4,07/12/22,109,0,86,NULL,109
5125,4,07/13/22,133,0,89,NULL,133
5126,4,07/14/22,107,0,80,NULL,107
5127,4,07/15/22,82,1,84,NULL,82
5128,4,07/16/22,79,0,53,NULL,79
5129,4,07/17/22,83,2,59,NULL,83
5130,4,07/18/22,191,1,90,NULL,191
5131,4,07/19/22,142,0,70,NULL,142
5132,4,07/20/22,163,2,99,NULL,163
5133,4,07/21/22,151,0,107,NULL,151
5134,4,07/22/22,140,0,75,NULL,140
5135,4,07/23/22,83,0,62,NULL,83
5136,4,07/24/22,98,0,54,NULL,98
5137,4,07/25/22,206,0,120,NULL,206
5138,4,07/26/22,142,2,102,NULL,142
5139,4,07/27/22,136,1,82,NULL,136
5140,4,07/28/22,132,0,93,NULL,132
5141,4,07/29/22,116,1,80,NULL,116
5142,4,07/30/22,98,0,62,NULL,98
5143,4,07/31/22,88,1,70,NULL,88
5144,4,08/01/22,208,0,117,NULL,208
5145,4,08/02/22,148,0,92,NULL,148
5146,4,08/03/22,132,2,95,NULL,132
5147,4,08/04/22,136,1,98,NULL,136
5148,4,08/05/22,121,0,84,NULL,121
5149,4,08/06/22,88,0,53,NULL,88
5150,4,08/07/22,63,1,42,NULL,63
5151,4,08/08/22,169,0,94,NULL,169
5152,4,08/09/22,136,1,56,NULL,136
5153,4,08/10/22,136,1,92,NULL,136
5154,4,08/11/22,89,0,70,NULL,89
5155,4,08/12/22,85,1,71,NULL,85
5156,4,08/13/22,48,0,30,NULL,48
5157,4,08/14/22,80,0,50,NULL,80
5158,4,08/15/22,148,1,94,NULL,149
5159,4,08/16/22,146,1,102,NULL,145
5160,4,08/17/22,132,3,74,NULL,132
5161,4,08/18/22,124,1,98,NULL,124
5162,4,08/19/22,114,0,85,NULL,114
5163,4,08/20/22,67,1,49,NULL,67
5164,4,08/21/22,101,0,63,NULL,101
5165,4,08/22/22,165,0,103,NULL,165
5166,4,08/23/22,124,0,113,NULL,124
5167,4,08/24/22,103,1,114,NULL,103
5168,4,08/25/22,110,0,100,NULL,110
5169,4,08/26/22,136,0,102,NULL,136
5170,4,08/27/22,67,0,74,NULL,67
5171,4,08/28/22,71,1,67,NULL,71
5172,4,08/29/22,98,0,69,NULL,98
5173,4,08/30/22,106,0,68,NULL,106
5174,4,08/31/22,100,1,76,NULL,100
5175,4,09/01/22,97,0,72,NULL,97
5176,4,09/02/22,87,0,61,NULL,87
5177,4,09/03/22,48,0,29,NULL,48
5178,4,09/04/22,38,2,25,NULL,38
5179,4,09/05/22,35,0,26,NULL,35
5180,4,09/06/22,88,0,85,NULL,88
5181,4,09/07/22,71,0,62,NULL,71
5182,4,09/08/22,58,1,49,NULL,58
5183,4,09/09/22,52,1,53,NULL,52
5184,4,09/10/22,28,0,25,NULL,28
5185,4,09/11/22,28,0,27,NULL,28
5186,4,09/12/22,49,1,52,NULL,49
5187,4,09/13/22,42,0,42,NULL,42
5188,4,09/14/22,48,1,49,NULL,48
5189,4,09/15/22,43,0,45,NULL,43
5190,4,09/16/22,43,0,45,NULL,43
5191,4,09/17/22,23,0,22,NULL,23
5192,4,09/18/22,26,0,22,NULL,26
5193,4,09/19/22,43,0,64,NULL,43
5194,4,09/20/22,36,0,57,NULL,36
5195,4,09/21/22,33,0,41,NULL,33
5196,4,09/22/22,31,1,36,NULL,31
5197,4,09/23/22,30,0,30,NULL,30
5198,4,09/24/22,14,0,31,NULL,14
5199,4,09/25/22,13,0,19,NULL,13
5200,4,09/26/22,41,2,55,NULL,41
5201,4,09/27/22,21,0,39,NULL,21
5202,4,09/28/22,29,0,43,NULL,29
5203,4,09/29/22,21,0,42,NULL,21
5204,4,09/30/22,14,0,38,NULL,14
5205,4,10/01/22,7,0,17,NULL,7
5206,4,10/02/22,15,0,17,NULL,15
5207,4,10/03/22,44,0,59,NULL,44
5208,4,10/04/22,30,0,39,NULL,30
5209,4,10/05/22,35,0,38,NULL,35
5210,4,10/06/22,37,0,33,NULL,37
5211,4,10/07/22,21,0,20,NULL,21
5212,4,10/08/22,15,0,22,NULL,15
5213,4,10/09/22,24,0,24,NULL,24
5214,4,10/10/22,40,0,31,NULL,40
5215,4,10/11/22,31,0,40,NULL,31
5216,4,10/12/22,31,2,44,NULL,31
5217,4,10/13/22,22,1,32,NULL,22
5218,4,10/14/22,36,0,41,NULL,36
5219,4,10/15/22,16,1,30,NULL,16
5220,4,10/16/22,15,0,16,NULL,15
5221,4,10/17/22,25,0,48,NULL,25
5222,4,10/18/22,28,0,39,NULL,28
5223,4,10/19/22,34,0,33,NULL,34
5224,4,10/20/22,53,0,42,NULL,53
5225,4,10/21/22,37,0,36,NULL,37
5226,4,10/22/22,19,1,25,NULL,19
5227,4,10/23/22,36,1,32,NULL,36
5228,4,10/24/22,67,1,57,NULL,67
5229,4,10/25/22,53,0,40,NULL,53
5230,4,10/26/22,60,1,46,NULL,60
5231,4,10/27/22,44,0,45,NULL,44
5232,4,10/28/22,33,1,33,NULL,33
5233,4,10/29/22,18,1,23,NULL,18
5234,4,10/30/22,31,1,32,NULL,31
5235,4,10/31/22,72,0,67,NULL,72
5236,4,11/01/22,48,0,46,NULL,48
5237,4,11/02/22,49,2,57,NULL,49
5238,4,11/03/22,58,0,36,NULL,58
5239,4,11/04/22,37,0,47,NULL,37
5240,4,11/05/22,33,0,23,NULL,33
5241,4,11/06/22,30,0,27,NULL,30
5242,4,11/07/22,42,0,51,NULL,42
5243,4,11/08/22,38,1,44,NULL,38
5244,4,11/09/22,48,1,66,NULL,48
5245,4,11/10/22,26,2,41,NULL,26
5246,4,11/11/22,20,1,46,NULL,20
5247,4,11/12/22,16,2,17,NULL,16
5248,4,11/13/22,14,0,23,NULL,14
5249,4,11/14/22,41,0,46,NULL,41
5250,4,11/15/22,39,0,38,NULL,39
5251,4,11/16/22,60,0,64,NULL,60
5252,4,11/17/22,46,0,58,NULL,46
5253,4,11/18/22,35,0,49,NULL,35
5254,4,11/19/22,30,0,41,NULL,30
5255,4,11/20/22,30,0,26,NULL,30
5256,4,11/21/22,65,0,62,NULL,65
