_id,DISTRICT,DATE,COVID_COUNT,COVID_DEATHS,COVID_TEST,POSITIVITY_RATE_ALL_TESTS,COVID_COUNT_BY_SPECIMEN_COLLECTION_DATE
"4,895",4,2021-11-25T00:00:00,27.00,2.00,51.00,7.932011,27
"4,896",4,2021-11-26T00:00:00,161.00,0.00,293.00,10.743285,161
"4,897",4,2021-11-27T00:00:00,139.00,4.00,208.00,19.946452,139
"4,898",4,2021-11-28T00:00:00,142.00,2.00,190.00,17.305586,142
"4,899",4,2021-11-29T00:00:00,461.00,2.00,563.00,13.859155,461
"4,900",4,2021-11-30T00:00:00,405.00,1.00,509.00,17.282989,405
"4,901",4,2021-12-01T00:00:00,394.00,1.00,529.00,11.909533,394
"4,902",4,2021-12-02T00:00:00,377.00,0.00,524.00,9.807189,377
"4,903",4,2021-12-03T00:00:00,333.00,4.00,498.00,10.178472,333
"4,904",4,2021-12-04T00:00:00,162.00,1.00,217.00,12.210983,163
"4,905",4,2021-12-05T00:00:00,150.00,2.00,195.00,12.371134,149
"4,906",4,2021-12-06T00:00:00,418.00,5.00,574.00,12.259289,418
"4,907",4,2021-12-07T00:00:00,368.00,3.00,532.00,12.446352,368
"4,908",4,2021-12-08T00:00:00,387.00,5.00,540.00,12.469212,387
"4,909",4,2021-12-09T00:00:00,339.00,4.00,491.00,10.239828,339
"4,910",4,2021-12-10T00:00:00,306.00,1.00,497.00,10.652809,306
"4,911",4,2021-12-11T00:00:00,123.00,3.00,233.00,10.660302,123
"4,912",4,2021-12-12T00:00:00,129.00,4.00,173.00,11.957412,129
"4,913",4,2021-12-13T00:00:00,393.00,0.00,681.00,11.823056,393
"4,914",4,2021-12-14T00:00:00,376.00,8.00,565.00,15.843465,376
"4,915",4,2021-12-15T00:00:00,325.00,4.00,598.00,12.652768,325
"4,916",4,2021-12-16T00:00:00,351.00,4.00,652.00,10.828386,351
"4,917",4,2021-12-17T00:00:00,271.00,2.00,568.00,10.260014,271
"4,918",4,2021-12-18T00:00:00,130.00,2.00,266.00,12.055016,130
"4,919",4,2021-12-19T00:00:00,118.00,3.00,208.00,13.449692,118
"4,920",4,2021-12-20T00:00:00,338.00,4.00,587.00,11.826625,338
"4,921",4,2021-12-21T00:00:00,324.00,5.00,502.00,13.926941,324
"4,922",4,2021-12-22T00:00:00,293.00,3.00,475.00,14.693535,293
"4,923",4,2021-12-23T00:00:00,307.00,2.00,456.00,12.592319,307
"4,924",4,2021-12-24T00:00:00,131.00,7.00,196.00,14.138287,131
"4,925",4,2021-12-25T00:00:00,64.00,3.00,48.00,19.847328,64
"4,926",4,2021-12-26T00:00:00,192.00,6.00,182.00,20.942982,192
"4,927",4,2021-12-27T00:00:00,572.00,4.00,530.00,20.095847,572
"4,928",4,2021-12-28T00:00:00,585.00,4.00,583.00,22.267206,585
"4,929",4,2021-12-29T00:00:00,649.00,3.00,570.00,25.886525,649
"4,930",4,2021-12-30T00:00:00,506.00,3.00,499.00,21.066176,506
"4,931",4,2021-12-31T00:00:00,245.00,1.00,214.00,21.232306,245
"4,932",4,2022-01-01T00:00:00,162.00,3.00,126.00,22.416534,162
"4,933",4,2022-01-02T00:00:00,246.00,2.00,156.00,27.611044,246
"4,934",4,2022-01-03T00:00:00,804.00,3.00,608.00,24.107143,804
"4,935",4,2022-01-04T00:00:00,990.00,8.00,679.00,30.743710,990
"4,936",4,2022-01-05T00:00:00,"1,036.00",5.00,742.00,31.476244,"1,036"
"4,937",4,2022-01-06T00:00:00,985.00,6.00,725.00,25.442043,985
"4,938",4,2022-01-07T00:00:00,818.00,2.00,565.00,28.659476,818
"4,939",4,2022-01-08T00:00:00,509.00,2.00,355.00,34.232614,509
"4,940",4,2022-01-09T00:00:00,419.00,0.00,242.00,33.030726,419
"4,941",4,2022-01-10T00:00:00,"1,286.00",5.00,803.00,28.538057,"1,286"
"4,942",4,2022-01-11T00:00:00,"1,173.00",2.00,706.00,31.726014,"1,173"
"4,943",4,2022-01-12T00:00:00,"1,295.00",3.00,828.00,29.811477,"1,295"
"4,944",4,2022-01-13T00:00:00,"1,213.00",2.00,782.00,25.106069,"1,213"
"4,945",4,2022-01-14T00:00:00,"1,063.00",3.00,640.00,28.067343,"1,063"
"4,946",4,2022-01-15T00:00:00,441.00,3.00,299.00,31.899642,441
"4,947",4,2022-01-16T00:00:00,353.00,5.00,225.00,30.685131,353
"4,948",4,2022-01-17T00:00:00,965.00,2.00,630.00,26.575533,965
"4,949",4,2022-01-18T00:00:00,"1,172.00",6.00,601.00,32.784020,"1,172"
"4,950",4,2022-01-19T00:00:00,"1,183.00",9.00,593.00,34.848485,"1,183"
"4,951",4,2022-01-20T00:00:00,"1,139.00",5.00,591.00,28.272827,"1,139"
"4,952",4,2022-01-21T00:00:00,977.00,3.00,564.00,28.711340,977
"4,953",4,2022-01-22T00:00:00,325.00,1.00,174.00,32.084309,325
"4,954",4,2022-01-23T00:00:00,262.00,5.00,199.00,32.167235,262
"4,955",4,2022-01-24T00:00:00,867.00,5.00,559.00,25.232752,867
"4,956",4,2022-01-25T00:00:00,757.00,2.00,485.00,28.716969,757
"4,957",4,2022-01-26T00:00:00,592.00,2.00,436.00,27.884615,592
"4,958",4,2022-01-27T00:00:00,538.00,2.00,420.00,20.643087,538
"4,959",4,2022-01-28T00:00:00,461.00,4.00,387.00,23.714407,461
"4,960",4,2022-01-29T00:00:00,219.00,6.00,202.00,27.281649,219
"4,961",4,2022-01-30T00:00:00,203.00,3.00,132.00,33.102653,203
"4,962",4,2022-01-31T00:00:00,492.00,1.00,319.00,20.188109,492
"4,963",4,2022-02-01T00:00:00,366.00,5.00,268.00,21.325648,366
"4,964",4,2022-02-02T00:00:00,115.00,0.00,117.00,18.644068,115
"4,965",4,2022-02-03T00:00:00,41.00,1.00,75.00,5.729167,41
"4,966",4,2022-02-04T00:00:00,94.00,5.00,145.00,13.251534,94
"4,967",4,2022-02-05T00:00:00,107.00,3.00,105.00,19.316239,107
"4,968",4,2022-02-06T00:00:00,104.00,0.00,86.00,23.010381,104
"4,969",4,2022-02-07T00:00:00,268.00,2.00,286.00,13.492390,268
"4,970",4,2022-02-08T00:00:00,186.00,1.00,192.00,13.730570,186
"4,971",4,2022-02-09T00:00:00,146.00,0.00,189.00,12.037708,147
"4,972",4,2022-02-10T00:00:00,137.00,3.00,191.00,8.290946,136
"4,973",4,2022-02-11T00:00:00,111.00,3.00,167.00,9.348442,111
"4,974",4,2022-02-12T00:00:00,48.00,3.00,84.00,10.447761,48
"4,975",4,2022-02-13T00:00:00,46.00,6.00,73.00,13.899614,46
"4,976",4,2022-02-14T00:00:00,102.00,4.00,176.00,6.696878,102
"4,977",4,2022-02-15T00:00:00,90.00,3.00,161.00,7.968413,90
"4,978",4,2022-02-16T00:00:00,101.00,3.00,144.00,10.361068,101
"4,979",4,2022-02-17T00:00:00,66.00,3.00,162.00,4.660767,66
"4,980",4,2022-02-18T00:00:00,67.00,3.00,134.00,6.858924,67
"4,981",4,2022-02-19T00:00:00,32.00,0.00,69.00,5.936920,32
"4,982",4,2022-02-20T00:00:00,38.00,1.00,56.00,13.122172,38
"4,983",4,2022-02-21T00:00:00,52.00,1.00,162.00,4.288939,52
"4,984",4,2022-02-22T00:00:00,61.00,2.00,126.00,6.948357,61
"4,985",4,2022-02-23T00:00:00,50.00,0.00,107.00,5.816555,50
"4,986",4,2022-02-24T00:00:00,43.00,1.00,128.00,4.368932,43
"4,987",4,2022-02-25T00:00:00,45.00,2.00,136.00,4.626335,45
"4,988",4,2022-02-26T00:00:00,23.00,6.00,65.00,5.532787,23
"4,989",4,2022-02-27T00:00:00,19.00,0.00,48.00,5.109489,19
"4,990",4,2022-02-28T00:00:00,37.00,3.00,155.00,3.568596,37
"4,991",4,2022-03-01T00:00:00,21.00,1.00,117.00,1.959038,21
"4,992",4,2022-03-02T00:00:00,25.00,2.00,133.00,2.429907,25
"4,993",4,2022-03-03T00:00:00,43.00,2.00,137.00,3.435673,43
"4,994",4,2022-03-04T00:00:00,32.00,1.00,131.00,4.118616,32
"4,995",4,2022-03-05T00:00:00,11.00,0.00,64.00,2.954545,11
"4,996",4,2022-03-06T00:00:00,13.00,1.00,61.00,3.740648,13
"4,997",4,2022-03-07T00:00:00,31.00,2.00,171.00,3.127443,31
"4,998",4,2022-03-08T00:00:00,30.00,4.00,125.00,3.133393,30
"4,999",4,2022-03-09T00:00:00,30.00,1.00,140.00,2.967848,30
"5,000",4,2022-03-10T00:00:00,16.00,1.00,148.00,1.204013,16
"5,001",4,2022-03-11T00:00:00,16.00,0.00,147.00,1.493652,16
"5,002",4,2022-03-12T00:00:00,8.00,1.00,89.00,1.359223,8
"5,003",4,2022-03-13T00:00:00,14.00,2.00,68.00,3.100775,14
"5,004",4,2022-03-14T00:00:00,24.00,0.00,145.00,2.886406,24
"5,005",4,2022-03-15T00:00:00,23.00,0.00,155.00,2.850356,23
"5,006",4,2022-03-16T00:00:00,21.00,1.00,136.00,2.604757,21
"5,007",4,2022-03-17T00:00:00,12.00,1.00,131.00,2.071346,12
"5,008",4,2022-03-18T00:00:00,14.00,0.00,113.00,1.897019,14
"5,009",4,2022-03-19T00:00:00,8.00,0.00,86.00,2.915452,8
"5,010",4,2022-03-20T00:00:00,7.00,2.00,53.00,1.754386,7
"5,011",4,2022-03-21T00:00:00,22.00,1.00,112.00,3.448276,22
"5,012",4,2022-03-22T00:00:00,21.00,0.00,81.00,3.418803,21
"5,013",4,2022-03-23T00:00:00,15.00,0.00,85.00,2.637615,15
"5,014",4,2022-03-24T00:00:00,21.00,1.00,82.00,2.938090,21
"5,015",4,2022-03-25T00:00:00,16.00,1.00,94.00,2.388708,16
"5,016",4,2022-03-26T00:00:00,17.00,0.00,55.00,6.860158,17
"5,017",4,2022-03-27T00:00:00,14.00,0.00,48.00,4.785894,14
"5,018",4,2022-03-28T00:00:00,21.00,1.00,101.00,4.136253,21
"5,019",4,2022-03-29T00:00:00,17.00,0.00,80.00,3.841388,17
"5,020",4,2022-03-30T00:00:00,24.00,1.00,81.00,NULL,24
"5,021",4,2022-03-31T00:00:00,17.00,0.00,69.00,NULL,17
"5,022",4,2022-04-01T00:00:00,26.00,0.00,65.00,NULL,26
"5,023",4,2022-04-02T00:00:00,12.00,1.00,43.00,NULL,12
"5,024",4,2022-04-03T00:00:00,9.00,0.00,43.00,NULL,9
"5,025",4,2022-04-04T00:00:00,28.00,0.00,56.00,NULL,28
"5,026",4,2022-04-05T00:00:00,18.00,1.00,74.00,NULL,18
"5,027",4,2022-04-06T00:00:00,28.00,0.00,42.00,NULL,28
"5,028",4,2022-04-07T00:00:00,23.00,0.00,98.00,NULL,23
"5,029",4,2022-04-08T00:00:00,20.00,0.00,46.00,NULL,20
"5,030",4,2022-04-09T00:00:00,11.00,0.00,29.00,NULL,11
"5,031",4,2022-04-10T00:00:00,18.00,0.00,35.00,NULL,18
"5,032",4,2022-04-11T00:00:00,24.00,0.00,91.00,NULL,24
"5,033",4,2022-04-12T00:00:00,45.00,1.00,61.00,NULL,45
"5,034",4,2022-04-13T00:00:00,37.00,0.00,59.00,NULL,37
"5,035",4,2022-04-14T00:00:00,39.00,0.00,69.00,NULL,39
"5,036",4,2022-04-15T00:00:00,31.00,0.00,66.00,NULL,31
"5,037",4,2022-04-16T00:00:00,20.00,0.00,26.00,NULL,20
"5,038",4,2022-04-17T00:00:00,30.00,0.00,25.00,NULL,30
"5,039",4,2022-04-18T00:00:00,57.00,0.00,64.00,NULL,57
"5,040",4,2022-04-19T00:00:00,55.00,0.00,61.00,NULL,55
"5,041",4,2022-04-20T00:00:00,71.00,0.00,81.00,NULL,71
"5,042",4,2022-04-21T00:00:00,75.00,2.00,86.00,NULL,75
"5,043",4,2022-04-22T00:00:00,61.00,1.00,62.00,NULL,61
"5,044",4,2022-04-23T00:00:00,42.00,0.00,46.00,NULL,42
"5,045",4,2022-04-24T00:00:00,49.00,0.00,47.00,NULL,49
"5,046",4,2022-04-25T00:00:00,95.00,2.00,107.00,NULL,95
"5,047",4,2022-04-26T00:00:00,91.00,0.00,90.00,NULL,91
"5,048",4,2022-04-27T00:00:00,92.00,1.00,74.00,NULL,92
"5,049",4,2022-04-28T00:00:00,71.00,0.00,61.00,NULL,71
"5,050",4,2022-04-29T00:00:00,71.00,0.00,73.00,NULL,71
"5,051",4,2022-04-30T00:00:00,50.00,1.00,45.00,NULL,50
"5,052",4,2022-05-01T00:00:00,41.00,0.00,48.00,NULL,41
"5,053",4,2022-05-02T00:00:00,102.00,1.00,98.00,NULL,102
"5,054",4,2022-05-03T00:00:00,88.00,0.00,94.00,NULL,88
"5,055",4,2022-05-04T00:00:00,88.00,0.00,116.00,NULL,88
"5,056",4,2022-05-05T00:00:00,100.00,0.00,98.00,NULL,100
"5,057",4,2022-05-06T00:00:00,72.00,0.00,127.00,NULL,72
"5,058",4,2022-05-07T00:00:00,53.00,0.00,69.00,NULL,53
"5,059",4,2022-05-08T00:00:00,57.00,1.00,69.00,NULL,57
"5,060",4,2022-05-09T00:00:00,102.00,1.00,115.00,NULL,102
"5,061",4,2022-05-10T00:00:00,79.00,0.00,125.00,NULL,79
"5,062",4,2022-05-11T00:00:00,94.00,1.00,91.00,NULL,94
"5,063",4,2022-05-12T00:00:00,98.00,0.00,80.00,NULL,98
"5,064",4,2022-05-13T00:00:00,68.00,0.00,94.00,NULL,68
"5,065",4,2022-05-14T00:00:00,39.00,0.00,51.00,NULL,39
"5,066",4,2022-05-15T00:00:00,38.00,1.00,49.00,NULL,38
"5,067",4,2022-05-16T00:00:00,93.00,0.00,105.00,NULL,93
"5,068",4,2022-05-17T00:00:00,93.00,0.00,85.00,NULL,93
"5,069",4,2022-05-18T00:00:00,79.00,0.00,83.00,NULL,80
"5,070",4,2022-05-19T00:00:00,83.00,0.00,84.00,NULL,82
"5,071",4,2022-05-20T00:00:00,86.00,1.00,88.00,NULL,86
"5,072",4,2022-05-21T00:00:00,57.00,0.00,59.00,NULL,57
"5,073",4,2022-05-22T00:00:00,47.00,0.00,46.00,NULL,47
"5,074",4,2022-05-23T00:00:00,101.00,1.00,79.00,NULL,101
"5,075",4,2022-05-24T00:00:00,67.00,2.00,70.00,NULL,67
"5,076",4,2022-05-25T00:00:00,87.00,0.00,69.00,NULL,87
"5,077",4,2022-05-26T00:00:00,92.00,0.00,70.00,NULL,92
"5,078",4,2022-05-27T00:00:00,70.00,1.00,71.00,NULL,70
"5,079",4,2022-05-28T00:00:00,72.00,0.00,53.00,NULL,72
"5,080",4,2022-05-29T00:00:00,64.00,0.00,53.00,NULL,64
"5,081",4,2022-05-30T00:00:00,40.00,0.00,47.00,NULL,40
"5,082",4,2022-05-31T00:00:00,122.00,0.00,112.00,NULL,122
"5,083",4,2022-06-01T00:00:00,118.00,1.00,84.00,NULL,118
"5,084",4,2022-06-02T00:00:00,90.00,1.00,87.00,NULL,90
"5,085",4,2022-06-03T00:00:00,82.00,1.00,55.00,NULL,82
"5,086",4,2022-06-04T00:00:00,53.00,1.00,45.00,NULL,53
"5,087",4,2022-06-05T00:00:00,47.00,0.00,43.00,NULL,47
"5,088",4,2022-06-06T00:00:00,86.00,1.00,85.00,NULL,86
"5,089",4,2022-06-07T00:00:00,74.00,1.00,56.00,NULL,74
"5,090",4,2022-06-08T00:00:00,70.00,1.00,70.00,NULL,70
"5,091",4,2022-06-09T00:00:00,63.00,1.00,91.00,NULL,63
"5,092",4,2022-06-10T00:00:00,75.00,0.00,73.00,NULL,75
"5,093",4,2022-06-11T00:00:00,39.00,2.00,30.00,NULL,39
"5,094",4,2022-06-12T00:00:00,42.00,0.00,23.00,NULL,42
"5,095",4,2022-06-13T00:00:00,96.00,1.00,87.00,NULL,96
"5,096",4,2022-06-14T00:00:00,67.00,0.00,59.00,NULL,67
"5,097",4,2022-06-15T00:00:00,70.00,0.00,77.00,NULL,70
"5,098",4,2022-06-16T00:00:00,58.00,2.00,49.00,NULL,58
"5,099",4,2022-06-17T00:00:00,45.00,0.00,63.00,NULL,45
"5,100",4,2022-06-18T00:00:00,27.00,0.00,34.00,NULL,27
"5,101",4,2022-06-19T00:00:00,40.00,0.00,40.00,NULL,40
"5,102",4,2022-06-20T00:00:00,70.00,1.00,59.00,NULL,70
"5,103",4,2022-06-21T00:00:00,72.00,1.00,76.00,NULL,72
"5,104",4,2022-06-22T00:00:00,68.00,0.00,63.00,NULL,68
"5,105",4,2022-06-23T00:00:00,74.00,0.00,67.00,NULL,74
"5,106",4,2022-06-24T00:00:00,75.00,0.00,63.00,NULL,75
"5,107",4,2022-06-25T00:00:00,40.00,2.00,33.00,NULL,40
"5,108",4,2022-06-26T00:00:00,57.00,0.00,47.00,NULL,57
"5,109",4,2022-06-27T00:00:00,117.00,1.00,58.00,NULL,119
"5,110",4,2022-06-28T00:00:00,88.00,0.00,70.00,NULL,86
"5,111",4,2022-06-29T00:00:00,108.00,1.00,88.00,NULL,108
"5,112",4,2022-06-30T00:00:00,84.00,0.00,94.00,NULL,84
"5,113",4,2022-07-01T00:00:00,81.00,0.00,67.00,NULL,81
"5,114",4,2022-07-02T00:00:00,52.00,0.00,51.00,NULL,52
"5,115",4,2022-07-03T00:00:00,59.00,0.00,39.00,NULL,59
"5,116",4,2022-07-04T00:00:00,43.00,0.00,22.00,NULL,43
"5,117",4,2022-07-05T00:00:00,130.00,0.00,90.00,NULL,130
"5,118",4,2022-07-06T00:00:00,108.00,1.00,74.00,NULL,108
"5,119",4,2022-07-07T00:00:00,118.00,1.00,97.00,NULL,118
"5,120",4,2022-07-08T00:00:00,136.00,0.00,105.00,NULL,136
"5,121",4,2022-07-09T00:00:00,75.00,1.00,37.00,NULL,75
"5,122",4,2022-07-10T00:00:00,61.00,0.00,49.00,NULL,61
"5,123",4,2022-07-11T00:00:00,140.00,0.00,79.00,NULL,140
"5,124",4,2022-07-12T00:00:00,109.00,0.00,86.00,NULL,109
"5,125",4,2022-07-13T00:00:00,133.00,0.00,89.00,NULL,133
"5,126",4,2022-07-14T00:00:00,107.00,0.00,80.00,NULL,107
"5,127",4,2022-07-15T00:00:00,82.00,1.00,84.00,NULL,82
"5,128",4,2022-07-16T00:00:00,79.00,0.00,53.00,NULL,79
"5,129",4,2022-07-17T00:00:00,83.00,2.00,59.00,NULL,83
"5,130",4,2022-07-18T00:00:00,191.00,1.00,90.00,NULL,191
"5,131",4,2022-07-19T00:00:00,142.00,0.00,70.00,NULL,142
"5,132",4,2022-07-20T00:00:00,163.00,2.00,99.00,NULL,163
"5,133",4,2022-07-21T00:00:00,151.00,0.00,107.00,NULL,151
"5,134",4,2022-07-22T00:00:00,140.00,0.00,75.00,NULL,140
"5,135",4,2022-07-23T00:00:00,83.00,0.00,62.00,NULL,83
"5,136",4,2022-07-24T00:00:00,98.00,0.00,54.00,NULL,98
"5,137",4,2022-07-25T00:00:00,206.00,0.00,120.00,NULL,206
"5,138",4,2022-07-26T00:00:00,142.00,2.00,102.00,NULL,142
"5,139",4,2022-07-27T00:00:00,136.00,1.00,82.00,NULL,136
"5,140",4,2022-07-28T00:00:00,132.00,0.00,93.00,NULL,132
"5,141",4,2022-07-29T00:00:00,116.00,1.00,80.00,NULL,116
"5,142",4,2022-07-30T00:00:00,98.00,0.00,62.00,NULL,98
"5,143",4,2022-07-31T00:00:00,88.00,1.00,70.00,NULL,88
"5,144",4,2022-08-01T00:00:00,208.00,0.00,117.00,NULL,208
"5,145",4,2022-08-02T00:00:00,148.00,0.00,92.00,NULL,148
"5,146",4,2022-08-03T00:00:00,132.00,2.00,95.00,NULL,132
"5,147",4,2022-08-04T00:00:00,136.00,1.00,98.00,NULL,136
"5,148",4,2022-08-05T00:00:00,121.00,0.00,84.00,NULL,121
"5,149",4,2022-08-06T00:00:00,88.00,0.00,53.00,NULL,88
"5,150",4,2022-08-07T00:00:00,63.00,1.00,42.00,NULL,63
"5,151",4,2022-08-08T00:00:00,169.00,0.00,94.00,NULL,169
"5,152",4,2022-08-09T00:00:00,136.00,1.00,56.00,NULL,136
"5,153",4,2022-08-10T00:00:00,136.00,1.00,92.00,NULL,136
"5,154",4,2022-08-11T00:00:00,89.00,0.00,70.00,NULL,89
"5,155",4,2022-08-12T00:00:00,85.00,1.00,71.00,NULL,85
"5,156",4,2022-08-13T00:00:00,48.00,0.00,30.00,NULL,48
"5,157",4,2022-08-14T00:00:00,80.00,0.00,50.00,NULL,80
"5,158",4,2022-08-15T00:00:00,148.00,1.00,94.00,NULL,149
"5,159",4,2022-08-16T00:00:00,146.00,1.00,102.00,NULL,145
"5,160",4,2022-08-17T00:00:00,132.00,3.00,74.00,NULL,132
"5,161",4,2022-08-18T00:00:00,124.00,1.00,98.00,NULL,124
"5,162",4,2022-08-19T00:00:00,114.00,0.00,85.00,NULL,114
"5,163",4,2022-08-20T00:00:00,67.00,1.00,49.00,NULL,67
"5,164",4,2022-08-21T00:00:00,101.00,0.00,63.00,NULL,101
"5,165",4,2022-08-22T00:00:00,165.00,0.00,103.00,NULL,165
"5,166",4,2022-08-23T00:00:00,124.00,0.00,113.00,NULL,124
"5,167",4,2022-08-24T00:00:00,103.00,1.00,114.00,NULL,103
"5,168",4,2022-08-25T00:00:00,110.00,0.00,100.00,NULL,110
"5,169",4,2022-08-26T00:00:00,136.00,0.00,102.00,NULL,136
"5,170",4,2022-08-27T00:00:00,67.00,0.00,74.00,NULL,67
"5,171",4,2022-08-28T00:00:00,71.00,1.00,67.00,NULL,71
"5,172",4,2022-08-29T00:00:00,98.00,0.00,69.00,NULL,98
"5,173",4,2022-08-30T00:00:00,106.00,0.00,68.00,NULL,106
"5,174",4,2022-08-31T00:00:00,100.00,1.00,76.00,NULL,100
"5,175",4,2022-09-01T00:00:00,97.00,0.00,72.00,NULL,97
"5,176",4,2022-09-02T00:00:00,87.00,0.00,61.00,NULL,87
"5,177",4,2022-09-03T00:00:00,48.00,0.00,29.00,NULL,48
"5,178",4,2022-09-04T00:00:00,38.00,2.00,25.00,NULL,38
"5,179",4,2022-09-05T00:00:00,35.00,0.00,26.00,NULL,35
"5,180",4,2022-09-06T00:00:00,88.00,0.00,85.00,NULL,88
"5,181",4,2022-09-07T00:00:00,71.00,0.00,62.00,NULL,71
"5,182",4,2022-09-08T00:00:00,58.00,1.00,49.00,NULL,58
"5,183",4,2022-09-09T00:00:00,52.00,1.00,53.00,NULL,52
"5,184",4,2022-09-10T00:00:00,28.00,0.00,25.00,NULL,28
"5,185",4,2022-09-11T00:00:00,28.00,0.00,27.00,NULL,28
"5,186",4,2022-09-12T00:00:00,49.00,1.00,52.00,NULL,49
"5,187",4,2022-09-13T00:00:00,42.00,0.00,42.00,NULL,42
"5,188",4,2022-09-14T00:00:00,48.00,1.00,49.00,NULL,48
"5,189",4,2022-09-15T00:00:00,43.00,0.00,45.00,NULL,43
"5,190",4,2022-09-16T00:00:00,43.00,0.00,45.00,NULL,43
"5,191",4,2022-09-17T00:00:00,23.00,0.00,22.00,NULL,23
"5,192",4,2022-09-18T00:00:00,26.00,0.00,22.00,NULL,26
"5,193",4,2022-09-19T00:00:00,43.00,0.00,64.00,NULL,43
"5,194",4,2022-09-20T00:00:00,36.00,0.00,57.00,NULL,36
"5,195",4,2022-09-21T00:00:00,33.00,0.00,41.00,NULL,33
"5,196",4,2022-09-22T00:00:00,31.00,1.00,36.00,NULL,31
"5,197",4,2022-09-23T00:00:00,30.00,0.00,30.00,NULL,30
"5,198",4,2022-09-24T00:00:00,14.00,0.00,31.00,NULL,14
"5,199",4,2022-09-25T00:00:00,13.00,0.00,19.00,NULL,13
"5,200",4,2022-09-26T00:00:00,41.00,2.00,55.00,NULL,41
"5,201",4,2022-09-27T00:00:00,21.00,0.00,39.00,NULL,21
"5,202",4,2022-09-28T00:00:00,29.00,0.00,43.00,NULL,29
"5,203",4,2022-09-29T00:00:00,21.00,0.00,42.00,NULL,21
"5,204",4,2022-09-30T00:00:00,14.00,0.00,38.00,NULL,14
"5,205",4,2022-10-01T00:00:00,7.00,0.00,17.00,NULL,7
"5,206",4,2022-10-02T00:00:00,15.00,0.00,17.00,NULL,15
"5,207",4,2022-10-03T00:00:00,44.00,0.00,59.00,NULL,44
"5,208",4,2022-10-04T00:00:00,30.00,0.00,39.00,NULL,30
"5,209",4,2022-10-05T00:00:00,35.00,0.00,38.00,NULL,35
"5,210",4,2022-10-06T00:00:00,37.00,0.00,33.00,NULL,37
"5,211",4,2022-10-07T00:00:00,21.00,0.00,20.00,NULL,21
"5,212",4,2022-10-08T00:00:00,15.00,0.00,22.00,NULL,15
"5,213",4,2022-10-09T00:00:00,24.00,0.00,24.00,NULL,24
"5,214",4,2022-10-10T00:00:00,40.00,0.00,31.00,NULL,40
"5,215",4,2022-10-11T00:00:00,31.00,0.00,40.00,NULL,31
"5,216",4,2022-10-12T00:00:00,31.00,2.00,44.00,NULL,31
"5,217",4,2022-10-13T00:00:00,22.00,1.00,32.00,NULL,22
"5,218",4,2022-10-14T00:00:00,36.00,0.00,41.00,NULL,36
"5,219",4,2022-10-15T00:00:00,16.00,1.00,30.00,NULL,16
"5,220",4,2022-10-16T00:00:00,15.00,0.00,16.00,NULL,15
"5,221",4,2022-10-17T00:00:00,25.00,0.00,48.00,NULL,25
"5,222",4,2022-10-18T00:00:00,28.00,0.00,39.00,NULL,28
"5,223",4,2022-10-19T00:00:00,34.00,0.00,33.00,NULL,34
"5,224",4,2022-10-20T00:00:00,53.00,0.00,42.00,NULL,53
"5,225",4,2022-10-21T00:00:00,37.00,0.00,36.00,NULL,37
"5,226",4,2022-10-22T00:00:00,19.00,1.00,25.00,NULL,19
"5,227",4,2022-10-23T00:00:00,36.00,1.00,32.00,NULL,36
"5,228",4,2022-10-24T00:00:00,67.00,1.00,57.00,NULL,67
"5,229",4,2022-10-25T00:00:00,53.00,0.00,40.00,NULL,53
"5,230",4,2022-10-26T00:00:00,60.00,1.00,46.00,NULL,60
"5,231",4,2022-10-27T00:00:00,44.00,0.00,45.00,NULL,44
"5,232",4,2022-10-28T00:00:00,33.00,1.00,33.00,NULL,33
"5,233",4,2022-10-29T00:00:00,18.00,1.00,23.00,NULL,18
"5,234",4,2022-10-30T00:00:00,31.00,1.00,32.00,NULL,31
"5,235",4,2022-10-31T00:00:00,72.00,0.00,67.00,NULL,72
"5,236",4,2022-11-01T00:00:00,48.00,0.00,46.00,NULL,48
"5,237",4,2022-11-02T00:00:00,49.00,2.00,57.00,NULL,49
"5,238",4,2022-11-03T00:00:00,58.00,0.00,36.00,NULL,58
"5,239",4,2022-11-04T00:00:00,37.00,0.00,47.00,NULL,37
"5,240",4,2022-11-05T00:00:00,33.00,0.00,23.00,NULL,33
"5,241",4,2022-11-06T00:00:00,30.00,0.00,27.00,NULL,30
"5,242",4,2022-11-07T00:00:00,42.00,0.00,51.00,NULL,42
"5,243",4,2022-11-08T00:00:00,38.00,1.00,44.00,NULL,38
"5,244",4,2022-11-09T00:00:00,48.00,1.00,66.00,NULL,48
"5,245",4,2022-11-10T00:00:00,26.00,2.00,41.00,NULL,26
"5,246",4,2022-11-11T00:00:00,20.00,1.00,46.00,NULL,20
"5,247",4,2022-11-12T00:00:00,16.00,2.00,17.00,NULL,16
"5,248",4,2022-11-13T00:00:00,14.00,0.00,23.00,NULL,14
"5,249",4,2022-11-14T00:00:00,41.00,0.00,46.00,NULL,41
"5,250",4,2022-11-15T00:00:00,39.00,0.00,38.00,NULL,39
"5,251",4,2022-11-16T00:00:00,60.00,0.00,64.00,NULL,60
"5,252",4,2022-11-17T00:00:00,46.00,0.00,58.00,NULL,46
"5,253",4,2022-11-18T00:00:00,35.00,0.00,49.00,NULL,35
"5,254",4,2022-11-19T00:00:00,30.00,0.00,41.00,NULL,30
"5,255",4,2022-11-20T00:00:00,30.00,0.00,26.00,NULL,30
