COUNTY,SURVY_YYYYMM,SURVY_QUESTN_SHORT_DESC,SURVY_QUESTN_LONG_DESC,QUESTION_NUM,Q1_RESP_COUNT,Q2_RESP_COUNT,Q3_RESP_COUNT,Q4_RESP_COUNT,Q5_RESP_COUNT,Q6_RESP_COUNT,Q7_RESP_COUNT,Q8_RESP_COUNT,Q9_RESP_COUNT,Q10_RESP_COUNT,ETL_RUN_TIMESTAMP
Perry,201906,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,3,3,0,0,2,2021.03.29 09:03:20.985000000
Perry,201905,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,1,0,1,2,2021.03.29 09:03:20.985000000
Perry,201903,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Perry,201901,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,1,0,0,2,2021.03.29 09:03:20.985000000
Pike,202101,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Pike,202006,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,1,1,2021.03.29 09:03:20.985000000
Pike,202004,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,0,2,2021.03.29 09:03:20.985000000
Pike,202003,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,0,2,2021.03.29 09:03:20.985000000
Pike,201912,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,1,1,2021.03.29 09:03:20.985000000
Pike,201910,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,3,2,0,0,3,2021.03.29 09:03:20.985000000
Pike,201908,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,1,0,0,2,2021.03.29 09:03:20.985000000
Pike,201907,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,1,0,0,2,2021.03.29 09:03:20.985000000
Pike,201906,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Pike,201902,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Porter,202101,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,3,0,0,2,0,2021.03.29 09:03:20.985000000
Porter,202011,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,0,2021.03.29 09:03:20.985000000
Porter,202009,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,1,0,2021.03.29 09:03:20.985000000
Porter,202006,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,4,4,0,1,3,2021.03.29 09:03:20.985000000
Porter,202005,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,6,5,0,2,4,2021.03.29 09:03:20.985000000
Porter,202005,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,6,0,0,5,2021.03.29 09:03:20.985000000
Porter,202004,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,6,0,2,5,2021.03.29 09:03:20.985000000
Porter,202003,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,4,1,0,0,4,2021.03.29 09:03:20.985000000
Porter,202003,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,7,0,3,6,2021.03.29 09:03:20.985000000
Porter,202002,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,5,4,0,0,4,2021.03.29 09:03:20.985000000
Porter,202001,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,8,3,0,1,7,2021.03.29 09:03:20.985000000
Porter,202001,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,7,0,1,7,2021.03.29 09:03:20.985000000
Porter,201912,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,6,2,0,3,5,2021.03.29 09:03:20.985000000
Porter,201912,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,6,0,1,5,2021.03.29 09:03:20.985000000
Porter,201911,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,6,0,0,5,2021.03.29 09:03:20.985000000
Porter,201909,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,5,0,0,5,2021.03.29 09:03:20.985000000
Porter,201908,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,6,4,0,1,6,2021.03.29 09:03:20.985000000
Porter,201908,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,7,0,0,6,2021.03.29 09:03:20.985000000
Porter,201907,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,7,5,0,1,7,2021.03.29 09:03:20.985000000
Porter,201907,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,7,0,0,6,2021.03.29 09:03:20.985000000
Porter,201906,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,7,3,0,2,6,2021.03.29 09:03:20.985000000
Porter,201906,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,7,0,1,7,2021.03.29 09:03:20.985000000
Porter,201905,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,7,0,2,7,2021.03.29 09:03:20.985000000
Porter,201904,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,8,0,2,7,2021.03.29 09:03:20.985000000
Porter,201903,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,9,6,0,2,9,2021.03.29 09:03:20.985000000
Porter,201902,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,4,1,0,3,4,2021.03.29 09:03:20.985000000
Porter,201901,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,1,1,2021.03.29 09:03:20.985000000
Porter,201811,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,1,0,2021.03.29 09:03:20.985000000
Porter,201810,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,3,0,0,3,0,2021.03.29 09:03:20.985000000
Porter,201809,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,0,0,0,1,2021.03.29 09:03:20.985000000
Porter,201808,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,0,0,1,0,2021.03.29 09:03:20.985000000
Posey,202102,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,0,2021.03.29 09:03:20.985000000
Posey,202006,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Posey,202005,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,1,0,0,2,2021.03.29 09:03:20.985000000
Posey,202004,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,3,2,0,0,3,2021.03.29 09:03:20.985000000
Posey,202003,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Posey,202002,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,0,0,0,2,2021.03.29 09:03:20.985000000
Posey,202001,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Posey,201911,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,4,1,0,2,1,2021.03.29 09:03:20.985000000
Posey,201910,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,0,2,2021.03.29 09:03:20.985000000
Posey,201908,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,1,0,2021.03.29 09:03:20.985000000
Posey,201907,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,1,0,0,2,2021.03.29 09:03:20.985000000
Posey,201904,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Posey,201902,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,0,1,2021.03.29 09:03:20.985000000
Pulaski,202004,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,0,1,2021.03.29 09:03:20.985000000
Pulaski,202002,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,0,0,0,2,2021.03.29 09:03:20.985000000
Pulaski,201907,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Pulaski,201906,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Pulaski,201903,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Putnam,202007,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Putnam,202005,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Putnam,202004,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,6,6,0,4,5,2021.03.29 09:03:20.985000000
Putnam,202004,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,6,0,2,6,2021.03.29 09:03:20.985000000
Putnam,202003,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,3,3,0,0,3,2021.03.29 09:03:20.985000000
Putnam,202002,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,0,2,2021.03.29 09:03:20.985000000
Putnam,202001,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,3,1,0,0,3,2021.03.29 09:03:20.985000000
Putnam,201912,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,3,3,0,0,3,2021.03.29 09:03:20.985000000
Putnam,201911,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,1,2,2021.03.29 09:03:20.985000000
Putnam,201910,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Putnam,201909,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Putnam,201908,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Putnam,201907,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,0,2,2021.03.29 09:03:20.985000000
Putnam,201904,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,0,1,2021.03.29 09:03:20.985000000
Putnam,201902,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,0,0,0,2,2021.03.29 09:03:20.985000000
Randolph,202004,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,1,1,2021.03.29 09:03:20.985000000
Randolph,202003,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Randolph,202002,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Randolph,201911,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,1,0,0,1,2021.03.29 09:03:20.985000000
Randolph,201910,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Randolph,201909,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Randolph,201908,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,2,1,2021.03.29 09:03:20.985000000
Randolph,201907,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Randolph,201905,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,1,1,2021.03.29 09:03:20.985000000
Randolph,201904,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Randolph,201903,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,1,0,0,1,2021.03.29 09:03:20.985000000
Randolph,201902,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Ripley,202010,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Ripley,202005,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Ripley,201912,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,0,2021.03.29 09:03:20.985000000
Ripley,201905,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,0,2,2021.03.29 09:03:20.985000000
Ripley,201903,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,1,2,2021.03.29 09:03:20.985000000
Ripley,201902,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Ripley,201812,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Rush,202003,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,1,1,2021.03.29 09:03:20.985000000
Rush,201911,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Saint Joseph,202003,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,7,0,0,5,2021.03.29 09:03:20.985000000
Saint Joseph,202002,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,7,0,1,7,2021.03.29 09:03:20.985000000
Saint Joseph,202001,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,15,0,0,11,2021.03.29 09:03:20.985000000
Saint Joseph,201910,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,20,0,1,16,2021.03.29 09:03:20.985000000
Saint Joseph,201909,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,16,0,1,16,2021.03.29 09:03:20.985000000
Saint Joseph,201908,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,15,0,1,13,2021.03.29 09:03:20.985000000
Saint Joseph,201907,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,22,0,0,21,2021.03.29 09:03:20.985000000
Saint Joseph,201906,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,21,0,1,19,2021.03.29 09:03:20.985000000
Saint Joseph,201905,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,11,0,0,10,2021.03.29 09:03:20.985000000
Saint Joseph,201904,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,14,0,0,14,2021.03.29 09:03:20.985000000
Saint Joseph,201902,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,7,0,0,7,2021.03.29 09:03:20.985000000
Spencer,201904,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,1,1,2021.03.29 09:03:20.985000000
Spencer,201903,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,0,0,0,2,2021.03.29 09:03:20.985000000
Spencer,201901,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Spencer,201810,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,1,0,2021.03.29 09:03:20.985000000
Starke,202003,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,0,2021.03.29 09:03:20.985000000
Starke,202001,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Starke,201912,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Starke,201910,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Starke,201909,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,0,0,0,2,2021.03.29 09:03:20.985000000
Starke,201908,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,0,2,2021.03.29 09:03:20.985000000
Starke,201906,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Starke,201905,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,1,2,2021.03.29 09:03:20.985000000
Starke,201904,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Starke,201902,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,0,0,0,2,2021.03.29 09:03:20.985000000
Starke,201811,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,1,0,2021.03.29 09:03:20.985000000
Starke,201810,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,0,2021.03.29 09:03:20.985000000
Steuben,202006,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,0,2021.03.29 09:03:20.985000000
Steuben,202004,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,1,1,2021.03.29 09:03:20.985000000
Steuben,202003,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,0,2021.03.29 09:03:20.985000000
Steuben,201911,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,0,2021.03.29 09:03:20.985000000
Steuben,201910,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Steuben,201907,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Steuben,201906,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,0,2,2021.03.29 09:03:20.985000000
Steuben,201905,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,0,1,2021.03.29 09:03:20.985000000
Steuben,201903,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Steuben,201902,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,2,2,0,0,2,2021.03.29 09:03:20.985000000
Sullivan,202012,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,0,2021.03.29 09:03:20.985000000
Sullivan,202007,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Sullivan,202005,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,0,2021.03.29 09:03:20.985000000
Sullivan,202004,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,9,5,0,5,8,2021.03.29 09:03:20.985000000
Sullivan,202003,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Sullivan,202002,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,0,0,0,2021.03.29 09:03:20.985000000
Sullivan,201912,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,1,0,0,0,2021.03.29 09:03:20.985000000
